"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"396","Port Nolloth","OISST",16.875,-29.375,113,9104,9106,9107,4,2013-12-04,2013-12-06,2013-12-07,-1.9994,-2.2875,0.3451,-7.9976,-1.2188,-1.5048,0.3429,-4.875,13.6875,13.42,0.3253,54.75,-0.5477,-0.7795
"397","Port Nolloth","OISST",16.875,-29.375,114,9200,9200,9209,10,2014-03-10,2014-03-10,2014-03-19,-1.1763,-1.5776,0.2378,-11.763,-0.2375,-0.5961,0.2195,-2.3749,14.485,14.19,0.2017,144.85,0.0457,-0.0109
"398","Port Nolloth","OISST",16.875,-29.375,115,9247,9250,9250,4,2014-04-26,2014-04-29,2014-04-29,-1.2443,-1.5255,0.273,-4.9772,-0.6753,-0.9727,0.2874,-2.7011,12.905,12.58,0.3104,51.62,-0.2412,-0.2061
"399","Port Nolloth","OISST",16.875,-29.375,116,9267,9268,9273,7,2014-05-16,2014-05-17,2014-05-22,-0.9787,-1.1917,0.204,-6.8511,-0.4,-0.6108,0.2025,-2.7997,12.8114,12.62,0.1875,89.68,-0.3195,-0.135
"400","Port Nolloth","OISST",16.375,-29.375,107,8796,8800,8800,5,2013-01-30,2013-02-03,2013-02-03,-0.992,-1.4841,0.4362,-4.9598,-0.1816,-0.6674,0.4325,-0.9079,16.554,16.09,0.4198,82.77,-0.0111,0.2192
"401","Port Nolloth","OISST",16.375,-29.375,108,8804,8805,8806,3,2013-02-07,2013-02-08,2013-02-09,-1.3297,-1.5805,0.3347,-3.9892,-0.5198,-0.77,0.3307,-1.5593,16.27,16.02,0.3345,48.81,-0.0488,-0.5949
"402","Port Nolloth","OISST",16.375,-29.375,109,8818,8820,8820,3,2013-02-21,2013-02-23,2013-02-23,-1.361,-1.7377,0.3509,-4.0831,-0.5705,-0.9416,0.3455,-1.7116,16.03,15.62,0.3835,48.09,-0.3801,0.5728
"403","Port Nolloth","OISST",16.375,-29.375,110,8857,8857,8859,3,2013-04-01,2013-04-01,2013-04-03,-1.1723,-1.4659,0.2606,-3.5168,-0.3536,-0.6455,0.2589,-1.0607,14.82,14.56,0.2287,44.46,-0.147,-0.3041
"404","Port Nolloth","OISST",16.375,-29.375,111,9018,9021,9024,7,2013-09-09,2013-09-12,2013-09-15,-0.7873,-1.2231,0.3511,-5.5108,-0.3833,-0.8213,0.3538,-2.6833,13.0857,12.65,0.3493,91.6,-0.2312,-0.2874
"405","Port Nolloth","OISST",16.375,-29.375,112,9053,9054,9056,4,2013-10-14,2013-10-15,2013-10-17,-1.6746,-1.8636,0.1765,-6.6986,-1.1168,-1.3084,0.1776,-4.467,13.055,12.85,0.1866,52.22,-0.2348,-0.0978
"406","Port Nolloth","OISST",16.375,-29.375,113,9060,9063,9066,7,2013-10-21,2013-10-24,2013-10-27,-1.7348,-2.0606,0.1812,-12.1434,-1.1293,-1.4563,0.1804,-7.9051,13.2986,12.97,0.191,93.09,-0.1612,-0.3912
"407","Port Nolloth","OISST",16.375,-29.375,114,9200,9204,9207,8,2014-03-10,2014-03-14,2014-03-17,-1.1188,-1.2185,0.0856,-8.9507,-0.3029,-0.4013,0.0855,-2.4236,15.5137,15.38,0.1235,124.11,-0.0091,-0.0826
"408","Port Nolloth","OISST",16.375,-29.375,115,9268,9268,9270,3,2014-05-17,2014-05-17,2014-05-19,-0.6556,-0.6897,0.0521,-1.9668,-0.1509,-0.1881,0.0526,-0.4528,13.77,13.73,0.0529,41.31,-0.3359,-0.0482
"409","Port Nolloth","OISST",15.375,-29.625,98,8796,8800,8800,5,2013-01-30,2013-02-03,2013-02-03,-1.4458,-1.8356,0.2855,-7.2291,-0.7193,-1.1077,0.2843,-3.5965,17.662,17.3,0.2654,88.31,-0.1117,-0.3293
"410","Port Nolloth","OISST",15.375,-29.625,99,8804,8804,8808,5,2013-02-07,2013-02-07,2013-02-11,-1.7413,-2.34,0.5948,-8.7064,-1.0303,-1.6208,0.589,-5.1516,17.438,16.83,0.601,87.19,-0.1169,-0.304
"411","Port Nolloth","OISST",15.375,-29.625,100,8816,8819,8820,5,2013-02-19,2013-02-22,2013-02-23,-1.0891,-1.3889,0.2745,-5.4454,-0.4178,-0.7219,0.2796,-2.0889,18.01,17.69,0.2986,90.05,-0.208,-0.2571
"412","Port Nolloth","OISST",15.375,-29.625,101,8888,8890,8891,4,2013-05-02,2013-05-04,2013-05-05,-0.5551,-0.5808,0.0212,-2.2206,-0.1458,-0.1763,0.0254,-0.583,15.7425,15.7,0.0499,62.97,-0.0063,-0.0931
"413","Port Nolloth","OISST",15.375,-29.625,102,9020,9020,9023,4,2013-09-11,2013-09-11,2013-09-14,-0.4755,-0.5642,0.0874,-1.9022,-0.0972,-0.1803,0.083,-0.3887,14.4725,14.35,0.1156,57.89,-0.2515,-0.0801
"414","Port Nolloth","OISST",15.375,-29.625,103,9053,9056,9056,4,2013-10-14,2013-10-17,2013-10-17,-0.8536,-1.1245,0.2069,-3.4144,-0.4424,-0.71,0.2043,-1.7697,15.03,14.81,0.1641,60.12,-0.1394,-0.1349
"415","Port Nolloth","OISST",15.375,-29.625,104,9060,9060,9066,7,2013-10-21,2013-10-21,2013-10-27,-1.0294,-1.1984,0.1776,-7.206,-0.5888,-0.7732,0.1887,-4.1219,15.1657,14.88,0.2531,106.16,-0.0269,-0.1332
"416","Port Nolloth","OISST",15.375,-29.625,105,9200,9201,9207,8,2014-03-10,2014-03-11,2014-03-17,-1.3965,-1.81,0.4085,-11.1721,-0.7721,-1.1753,0.3996,-6.1765,16.9988,16.68,0.3202,135.99,-0.1801,-0.2054
"417","Port Nolloth","OISST",15.375,-29.625,106,9455,9457,9457,3,2014-11-20,2014-11-22,2014-11-22,-1.0156,-1.0545,0.0406,-3.0467,-0.4957,-0.5319,0.0379,-1.4871,16.2133,16.21,0.0058,48.64,-0.0214,-0.7044
"418","Saldanha Bay","OISST",17.875,-33.125,154,8767,8774,8776,10,2013-01-01,2013-01-08,2013-01-10,-2.0551,-2.6872,0.5189,-20.5514,-1.2888,-1.9181,0.5184,-12.8883,15.137,14.51,0.5143,151.37,-0.3187,-0.1176
"419","Saldanha Bay","OISST",17.875,-33.125,155,8784,8786,8787,4,2013-01-18,2013-01-20,2013-01-21,-2.7213,-3.7022,1.1179,-10.8851,-1.9078,-2.8863,1.1132,-7.6312,14.4425,13.46,1.1183,57.77,-0.9097,-0.1857
"420","Saldanha Bay","OISST",17.875,-33.125,156,8796,8802,8805,10,2013-01-30,2013-02-05,2013-02-08,-4.1712,-4.6458,0.4419,-41.7119,-3.304,-3.7761,0.4394,-33.0397,13.134,12.67,0.4305,131.34,-0.1451,-0.0074
"421","Saldanha Bay","OISST",17.875,-33.125,157,8828,8834,8834,7,2013-03-03,2013-03-09,2013-03-09,-1.7444,-2.7799,0.6695,-12.2106,-0.6457,-1.6455,0.6534,-4.5198,15.2843,14.18,0.7014,106.99,-0.0706,0.2333
"422","Saldanha Bay","OISST",17.875,-33.125,158,8850,8853,8857,8,2013-03-25,2013-03-28,2013-04-01,-2.0385,-2.8357,0.5329,-16.3082,-1.0287,-1.8194,0.5485,-8.2295,14.2575,13.48,0.5804,114.06,-0.4605,-0.2559
"423","Saldanha Bay","OISST",17.875,-33.125,159,8864,8867,8869,6,2013-04-08,2013-04-11,2013-04-13,-1.4479,-2.0381,0.4192,-8.6873,-0.6212,-1.2165,0.4244,-3.7274,14.3383,13.73,0.4417,86.03,-0.3233,-0.5503
"424","Saldanha Bay","OISST",17.875,-33.125,160,8908,8909,8910,3,2013-05-22,2013-05-23,2013-05-24,-0.8444,-0.9854,0.1269,-2.5331,-0.1242,-0.2653,0.128,-0.3725,14.75,14.61,0.1277,44.25,-0.177,-0.2012
"425","Saldanha Bay","OISST",17.875,-33.125,161,8986,8988,8988,3,2013-08-08,2013-08-10,2013-08-10,-0.7983,-0.8978,0.0922,-2.395,-0.248,-0.3489,0.0936,-0.7439,13.9533,13.86,0.0862,41.86,-0.1117,-0.0029
"426","Saldanha Bay","OISST",17.875,-33.125,162,9020,9021,9022,3,2013-09-11,2013-09-12,2013-09-13,-0.6423,-0.7388,0.1417,-1.927,-0.1708,-0.2674,0.1417,-0.5124,14.4167,14.32,0.1343,43.25,-0.2025,-0.1368
"427","Saldanha Bay","OISST",17.875,-33.125,163,9104,9106,9108,5,2013-12-04,2013-12-06,2013-12-08,-1.8488,-2.382,0.5979,-9.2441,-0.8229,-1.3552,0.5915,-4.1144,14.706,14.17,0.5728,73.53,-0.7032,-0.5221
"428","Saldanha Bay","OISST",17.875,-33.125,164,9118,9120,9122,5,2013-12-18,2013-12-20,2013-12-22,-3.233,-3.4588,0.4196,-16.1651,-2.2512,-2.4731,0.4393,-11.256,13.832,13.61,0.3931,69.16,-0.7026,0.035
"429","Saldanha Bay","OISST",17.875,-33.125,165,9127,9129,9130,4,2013-12-27,2013-12-29,2013-12-30,-1.269,-2.4638,1.3572,-5.0761,-0.4685,-1.6706,1.3728,-1.8741,15.9025,14.71,1.3524,63.61,-0.7629,-0.3332
"430","Saldanha Bay","OISST",17.875,-33.125,166,9141,9144,9144,4,2014-01-10,2014-01-13,2014-01-13,-1.3449,-1.9309,0.4727,-5.3795,-0.5639,-1.1479,0.4709,-2.2555,15.8475,15.26,0.4738,63.39,-0.2875,-0.2927
"431","Saldanha Bay","OISST",17.875,-33.125,167,9181,9184,9184,4,2014-02-19,2014-02-22,2014-02-22,-1.5992,-2.3607,0.6313,-6.3967,-0.7284,-1.4698,0.6162,-2.9135,15.6725,14.9,0.6399,62.69,-0.5683,-0.0606
"432","Saldanha Bay","OISST",17.875,-33.125,168,9192,9194,9196,5,2014-03-02,2014-03-04,2014-03-06,-2.0533,-3.0817,0.6801,-10.2666,-0.9822,-2.0103,0.6749,-4.9108,15.018,13.99,0.6877,75.09,-0.7585,-0.6045
"433","Saldanha Bay","OISST",17.875,-33.125,169,9204,9204,9213,10,2014-03-14,2014-03-14,2014-03-23,-2.8456,-4.0694,0.6726,-28.4564,-1.7176,-2.915,0.6601,-17.1763,13.82,12.75,0.6065,138.2,0.4197,-0.2071
"434","Saldanha Bay","OISST",17.875,-33.125,170,9237,9239,9240,4,2014-04-16,2014-04-18,2014-04-19,-1.3133,-1.4572,0.1056,-5.2531,-0.5062,-0.6502,0.1054,-2.0246,14.23,14.07,0.1178,56.92,-0.1502,-0.3711
"435","Saldanha Bay","OISST",17.875,-33.125,171,9248,9248,9251,4,2014-04-27,2014-04-27,2014-04-30,-1.5289,-2.1058,0.4694,-6.1155,-0.743,-1.3161,0.466,-2.972,13.845,13.27,0.4687,55.38,0.075,-0.3469
"436","Saldanha Bay","OISST",17.875,-33.125,172,9481,9481,9484,4,2014-12-16,2014-12-16,2014-12-19,-2.3128,-3.023,0.8753,-9.2513,-1.2913,-1.9915,0.8612,-5.1652,14.6825,13.92,0.9162,58.73,-0.4983,-0.5648
"437","Saldanha Bay","OISST",17.875,-33.125,173,9494,9495,9497,4,2014-12-29,2014-12-30,2015-01-01,-1.6637,-2.6173,0.7182,-6.6548,-0.8846,-1.8352,0.714,-3.5386,15.515,14.56,0.7201,62.06,-1.2036,-0.8092
"438","Saldanha Bay","OISST",17.375,-33.125,160,8785,8786,8787,3,2013-01-19,2013-01-20,2013-01-21,-1.9697,-2.5423,0.6784,-5.9092,-1.1154,-1.6879,0.6728,-3.3462,16.7033,16.13,0.6769,50.11,-1.0846,-0.4251
"439","Saldanha Bay","OISST",17.375,-33.125,161,8796,8801,8805,10,2013-01-30,2013-02-04,2013-02-08,-3.1198,-3.8515,0.5049,-31.1982,-2.1563,-2.8831,0.502,-21.563,15.673,14.95,0.5003,156.73,-0.1277,-0.3032
"440","Saldanha Bay","OISST",17.375,-33.125,162,8848,8849,8857,10,2013-03-23,2013-03-24,2013-04-01,-1.3483,-2.0372,0.4183,-13.4831,-0.4438,-1.1456,0.4205,-4.4384,16.539,15.93,0.4077,165.39,-0.7213,-0.0916
"441","Saldanha Bay","OISST",17.375,-33.125,163,9019,9025,9025,7,2013-09-10,2013-09-16,2013-09-16,-0.7458,-0.9472,0.1025,-5.2203,-0.3255,-0.5321,0.1051,-2.2784,15.2043,15.03,0.0894,106.43,-0.0545,-0.8392
"442","Saldanha Bay","OISST",17.375,-33.125,164,9117,9120,9122,6,2013-12-17,2013-12-20,2013-12-22,-2.2571,-2.9402,0.7861,-13.5424,-1.499,-2.1852,0.7918,-8.9941,16.1567,15.49,0.7518,96.94,-0.7132,-0.1595
"443","Saldanha Bay","OISST",17.375,-33.125,165,9193,9195,9196,4,2014-03-03,2014-03-05,2014-03-06,-1.9085,-2.568,0.534,-7.6339,-0.9839,-1.6447,0.5362,-3.9356,16.6375,15.97,0.5483,66.55,-0.6056,-0.6085
"444","Saldanha Bay","OISST",17.375,-33.125,166,9204,9204,9208,5,2014-03-14,2014-03-14,2014-03-18,-2.6961,-3.4256,0.6487,-13.4806,-1.8351,-2.5589,0.6453,-9.1756,15.582,14.91,0.6025,77.91,0.3166,-0.5018
"445","Saldanha Bay","OISST",17.375,-33.125,167,9237,9239,9240,4,2014-04-16,2014-04-18,2014-04-19,-1.3717,-1.6229,0.2304,-5.4869,-0.458,-0.711,0.2361,-1.8321,15.805,15.54,0.2599,63.22,-0.2667,-0.254
"446","Saldanha Bay","OISST",17.375,-33.125,168,9248,9249,9250,3,2014-04-27,2014-04-28,2014-04-29,-1.2058,-1.2951,0.1322,-3.6173,-0.4005,-0.4903,0.1244,-1.2014,15.82,15.73,0.1308,47.46,0.0439,-0.324
"447","Saldanha Bay","OISST",17.375,-33.125,169,9286,9287,9288,3,2014-06-04,2014-06-05,2014-06-06,-0.9134,-0.9869,0.0788,-2.7402,-0.3985,-0.4721,0.0776,-1.1956,15.8833,15.81,0.0945,47.65,-0.2269,-0.0304
"448","Saldanha Bay","OISST",17.375,-33.125,170,9434,9441,9446,13,2014-10-30,2014-11-06,2014-11-11,-0.858,-1.1446,0.1978,-11.154,-0.3733,-0.6606,0.2046,-4.8525,16.1815,15.78,0.2699,210.36,-0.0236,-0.1219
"449","Saldanha Bay","OISST",17.375,-33.125,171,9451,9453,9456,6,2014-11-16,2014-11-18,2014-11-21,-1.6662,-1.8326,0.1141,-9.997,-1.06,-1.2318,0.1247,-6.3601,15.8317,15.65,0.1474,94.99,-0.173,-0.0032
"450","Saldanha Bay","OISST",17.375,-33.125,172,9481,9482,9484,4,2014-12-16,2014-12-17,2014-12-19,-1.2575,-1.7156,0.4165,-5.0299,-0.491,-0.9469,0.4114,-1.964,17.1025,16.63,0.4502,68.41,-0.3096,-0.4512
"451","Saldanha Bay","OISST",16.375,-33.375,172,8784,8785,8786,3,2013-01-18,2013-01-19,2013-01-20,-0.9026,-1.0291,0.1473,-2.7078,-0.3457,-0.4729,0.1475,-1.0371,19.4367,19.31,0.1626,58.31,-0.0811,-0.328
"452","Saldanha Bay","OISST",16.375,-33.375,173,8796,8796,8805,10,2013-01-30,2013-01-30,2013-02-08,-1.5279,-1.9413,0.1834,-15.279,-0.9648,-1.3702,0.1809,-9.648,19.09,18.63,0.2014,190.9,0.4636,-0.0468
"453","Saldanha Bay","OISST",16.375,-33.375,174,8985,8985,8988,4,2013-08-07,2013-08-07,2013-08-10,-0.6708,-0.7375,0.0576,-2.6832,-0.1247,-0.1961,0.0622,-0.4989,15.5125,15.46,0.0457,62.05,-0.4897,-0.0264
"454","Saldanha Bay","OISST",16.375,-33.375,175,8993,8995,8995,3,2013-08-15,2013-08-17,2013-08-17,-0.6565,-0.7908,0.1221,-1.9696,-0.0734,-0.2042,0.1185,-0.2203,15.47,15.33,0.1277,46.41,-0.0922,0.0442
"455","Saldanha Bay","OISST",16.375,-33.375,176,9054,9057,9057,4,2013-10-15,2013-10-18,2013-10-18,-0.9026,-1.0676,0.1396,-3.6105,-0.3951,-0.5606,0.14,-1.5804,15.88,15.76,0.1023,63.52,-0.1324,0.0609
"456","Saldanha Bay","OISST",16.375,-33.375,177,9116,9117,9119,4,2013-12-16,2013-12-17,2013-12-19,-0.9314,-0.9698,0.0452,-3.7257,-0.2437,-0.2798,0.0456,-0.9748,18.4725,18.41,0.058,73.89,-0.2075,-0.1197
"457","Saldanha Bay","OISST",16.375,-33.375,178,9451,9451,9456,6,2014-11-16,2014-11-16,2014-11-21,-1.025,-1.1074,0.0853,-6.1498,-0.4707,-0.579,0.0976,-2.8244,16.9317,16.75,0.1474,101.59,-0.0582,-0.045
"458","Sea Point","OISST",18.375,-33.875,112,7482,7484,7484,3,2013-01-02,2013-01-04,2013-01-04,-1.0773,-1.2636,0.1709,-3.232,-0.2918,-0.4894,0.1783,-0.8755,16.49,16.32,0.1609,49.47,-0.1811,-0.5149
"459","Sea Point","OISST",18.375,-33.875,113,7488,7491,7491,4,2013-01-08,2013-01-11,2013-01-11,-1.3759,-1.641,0.2967,-5.5037,-0.6555,-0.9306,0.306,-2.6221,16.2675,16.01,0.2898,65.07,-0.2305,0.2247
"460","Sea Point","OISST",18.375,-33.875,114,7496,7498,7498,3,2013-01-16,2013-01-18,2013-01-18,-1.5938,-1.7592,0.1939,-4.7815,-0.8597,-1.0084,0.1881,-2.579,16.0667,15.9,0.1943,48.2,0.0352,0.8809
"461","Sea Point","OISST",18.375,-33.875,115,7505,7514,7522,18,2013-01-25,2013-02-03,2013-02-11,-2.7059,-4.4507,1.0252,-48.7057,-1.6992,-3.4434,0.9823,-30.5849,15.0411,13.32,1.0099,270.74,-0.3057,-0.2818
"462","Sea Point","OISST",18.375,-33.875,116,7527,7527,7533,7,2013-02-16,2013-02-16,2013-02-22,-1.4533,-2.0995,0.4554,-10.1733,-0.2842,-0.926,0.4567,-1.9897,16.1943,15.58,0.4571,113.36,0.3667,-0.2719
"463","Sea Point","OISST",18.375,-33.875,117,7548,7551,7554,7,2013-03-09,2013-03-12,2013-03-15,-2.8476,-3.7927,0.6956,-19.9333,-1.6496,-2.5934,0.7043,-11.5473,14.1443,13.2,0.7281,99.01,-0.8602,-0.4202
"464","Sea Point","OISST",18.375,-33.875,118,7572,7573,7575,4,2013-04-02,2013-04-03,2013-04-05,-2.9461,-3.9937,0.9828,-11.7842,-2.0562,-3.104,0.9793,-8.2249,13.135,12.11,0.9341,52.54,-0.4635,-1.0371
"465","Sea Point","OISST",18.375,-33.875,119,7585,7585,7588,4,2013-04-15,2013-04-15,2013-04-18,-1.4672,-1.6696,0.1383,-5.869,-0.5562,-0.7603,0.1393,-2.2248,14.02,13.88,0.1111,56.08,0.8047,-0.0588
"466","Sea Point","OISST",18.375,-33.875,120,7617,7619,7621,5,2013-05-17,2013-05-19,2013-05-21,-1.0873,-1.3571,0.1865,-5.4366,-0.3323,-0.6023,0.1874,-1.6617,14.198,13.93,0.1847,70.99,-0.2642,-0.1942
"467","Sea Point","OISST",18.375,-33.875,121,7824,7827,7827,4,2013-12-10,2013-12-13,2013-12-13,-2.1972,-3.0482,0.7241,-8.7888,-1.0547,-1.9087,0.7258,-4.2187,14.5225,13.74,0.6743,58.09,-0.0576,-0.2626
"468","Sea Point","OISST",18.375,-33.875,122,7831,7833,7838,8,2013-12-17,2013-12-19,2013-12-24,-2.8292,-3.7929,0.7762,-22.6334,-1.8042,-2.7327,0.7963,-14.4337,14.3262,13.3,0.7362,114.61,-0.9661,-0.0964
"469","Sea Point","OISST",18.375,-33.875,123,7856,7858,7859,4,2014-01-11,2014-01-13,2014-01-14,-1.4969,-1.8395,0.2811,-5.9877,-0.7896,-1.1337,0.2809,-3.1583,16.16,15.82,0.2823,64.64,-0.1422,-0.605
"470","Sea Point","OISST",18.375,-33.875,124,7899,7901,7902,4,2014-02-23,2014-02-25,2014-02-26,-3.7942,-4.4466,0.7321,-15.1769,-2.62,-3.2708,0.7248,-10.4802,13.745,13.08,0.7661,54.98,-0.5357,-0.3948
"471","Sea Point","OISST",18.375,-33.875,125,7906,7906,7909,4,2014-03-02,2014-03-02,2014-03-05,-3.0361,-3.3332,0.3558,-12.1444,-1.8033,-2.1081,0.3569,-7.2132,14.215,13.97,0.3537,56.86,0.0869,-0.3112
"472","Sea Point","OISST",18.375,-33.875,126,7914,7914,7916,3,2014-03-10,2014-03-10,2014-03-12,-3.674,-3.9688,0.4881,-11.0221,-2.4665,-2.7532,0.4881,-7.3995,13.3467,13.05,0.4881,40.04,-0.5612,0.0779
"473","Sea Point","OISST",18.375,-33.875,127,7952,7955,7959,8,2014-04-17,2014-04-20,2014-04-24,-2.0567,-2.8278,0.5415,-16.4537,-1.1405,-1.9161,0.541,-9.1238,13.2937,12.53,0.5859,106.35,-0.4947,-0.341
"474","Sea Point","OISST",18.375,-33.875,128,8120,8121,8123,4,2014-10-02,2014-10-03,2014-10-05,-1.0339,-1.3357,0.3614,-4.1356,-0.5764,-0.8769,0.3602,-2.3056,13.945,13.64,0.3635,55.78,-0.3511,-0.4234
"475","Sea Point","OISST",18.375,-33.875,129,8127,8128,8131,5,2014-10-09,2014-10-10,2014-10-13,-0.7385,-0.9654,0.1655,-3.6923,-0.2889,-0.5174,0.1663,-1.4444,14.296,14.06,0.1683,71.48,-0.5077,-0.0007
"476","Sea Point","OISST",18.375,-33.875,130,8135,8137,8138,4,2014-10-17,2014-10-19,2014-10-20,-0.8318,-1.5277,0.7653,-3.3272,-0.3601,-1.0548,0.7626,-1.4403,14.2975,13.61,0.7433,57.19,-0.6031,-0.2555
"477","Sea Point","OISST",18.375,-33.875,131,8147,8151,8154,8,2014-10-29,2014-11-02,2014-11-05,-1.6679,-2.2495,0.5918,-13.3429,-1.1414,-1.7202,0.6032,-9.1313,13.8475,13.28,0.644,110.78,-0.0241,-0.3699
"478","Sea Point","OISST",18.375,-33.875,132,8187,8190,8195,9,2014-12-08,2014-12-11,2014-12-16,-1.633,-2.8365,0.8788,-14.6974,-0.501,-1.6911,0.8721,-4.5094,15.1133,13.86,0.8524,136.02,-0.4793,-0.3025
"479","Sea Point","OISST",18.375,-33.875,133,8209,8210,8211,3,2014-12-30,2014-12-31,2015-01-01,-1.8589,-2.1496,0.3109,-5.5767,-1.0345,-1.3261,0.3031,-3.1035,15.65,15.36,0.3242,46.95,-0.5707,-0.6092
"480","Sea Point","OISST",17.875,-33.875,126,7496,7496,7498,3,2013-01-16,2013-01-16,2013-01-18,-0.7389,-0.7921,0.0837,-2.2168,0.0118,-0.0527,0.0848,0.0354,17.9433,17.89,0.0839,53.83,0.4474,0.1401
"481","Sea Point","OISST",17.875,-33.875,127,7505,7514,7521,17,2013-01-25,2013-02-03,2013-02-10,-2.3338,-3.9884,1.049,-39.6738,-1.4022,-3.0461,1.0281,-23.8367,16.3894,14.75,1.039,278.62,-0.3692,-0.4019
"482","Sea Point","OISST",17.875,-33.875,128,7549,7551,7554,6,2013-03-10,2013-03-12,2013-03-15,-1.4855,-1.8963,0.2713,-8.9132,-0.3184,-0.7255,0.2742,-1.9103,16.575,16.18,0.2942,99.45,-0.4183,-0.0807
"483","Sea Point","OISST",17.875,-33.875,129,7572,7573,7575,4,2013-04-02,2013-04-03,2013-04-05,-2.0457,-2.932,0.9249,-8.1826,-1.0939,-1.9779,0.9184,-4.3757,15.145,14.28,0.8761,60.58,-0.2224,-0.8704
"484","Sea Point","OISST",17.875,-33.875,130,7708,7710,7713,6,2013-08-16,2013-08-18,2013-08-21,-0.5593,-0.6457,0.0543,-3.356,-0.1034,-0.189,0.0542,-0.6207,14.8583,14.77,0.0556,89.15,-0.1091,-0.0215
"485","Sea Point","OISST",17.875,-33.875,131,7734,7735,7736,3,2013-09-11,2013-09-12,2013-09-13,-0.5413,-0.5613,0.0233,-1.624,-0.1101,-0.1302,0.0234,-0.3304,14.97,14.95,0.0265,44.91,-0.0145,-0.1886
"486","Sea Point","OISST",17.875,-33.875,132,7824,7824,7827,4,2013-12-10,2013-12-10,2013-12-13,-2.0632,-2.3752,0.3111,-8.2527,-1.0337,-1.3497,0.3121,-4.1349,15.635,15.26,0.326,62.54,0.9403,-0.186
"487","Sea Point","OISST",17.875,-33.875,133,7832,7834,7838,7,2013-12-18,2013-12-20,2013-12-24,-2.9383,-4.0261,0.7952,-20.5682,-1.9903,-3.066,0.8039,-13.9321,15.1986,14.07,0.7701,106.39,-1.2001,-0.2909
"488","Sea Point","OISST",17.875,-33.875,134,7856,7858,7859,4,2014-01-11,2014-01-13,2014-01-14,-1.8631,-2.3686,0.3955,-7.4522,-1.136,-1.6431,0.3963,-4.5442,16.8,16.3,0.398,67.2,-0.2277,-0.9109
"489","Sea Point","OISST",17.875,-33.875,135,7899,7901,7902,4,2014-02-23,2014-02-25,2014-02-26,-1.7658,-2.4025,0.5323,-7.0632,-0.658,-1.2898,0.5226,-2.6321,16.7575,16.11,0.5552,67.03,-0.3538,-0.645
"490","Sea Point","OISST",17.875,-33.875,136,7906,7909,7909,4,2014-03-02,2014-03-05,2014-03-05,-1.4643,-2.3522,0.6714,-5.8571,-0.2875,-1.171,0.6682,-1.15,16.8375,15.91,0.6993,67.35,-0.3007,-1.1061
"491","Sea Point","OISST",17.875,-33.875,137,7914,7916,7916,3,2014-03-10,2014-03-12,2014-03-12,-2.9076,-3.3463,0.514,-8.7228,-1.733,-2.1755,0.5175,-5.199,15.1967,14.73,0.5412,45.59,-0.4843,0.1011
"492","Sea Point","OISST",17.875,-33.875,138,7950,7957,7960,11,2014-04-15,2014-04-22,2014-04-25,-1.9228,-3.0491,0.8414,-21.151,-1.0163,-2.1563,0.8531,-11.1796,14.6455,13.46,0.8975,161.1,-0.4176,-0.6542
"493","Sea Point","OISST",17.875,-33.875,139,8120,8122,8123,4,2014-10-02,2014-10-04,2014-10-05,-0.7843,-1.1219,0.2758,-3.1373,-0.3359,-0.6731,0.2754,-1.3436,14.9125,14.58,0.2712,59.65,-0.3101,-0.5375
"494","Sea Point","OISST",17.875,-33.875,140,8147,8151,8154,8,2014-10-29,2014-11-02,2014-11-05,-1.5645,-2.359,0.5726,-12.5163,-1.0481,-1.8397,0.5734,-8.3846,14.7588,13.98,0.5823,118.07,-0.1785,-0.2995
"495","Sea Point","OISST",17.875,-33.875,141,8158,8158,8164,7,2014-11-09,2014-11-09,2014-11-15,-1.4517,-1.6869,0.2465,-10.1616,-0.8373,-1.111,0.2691,-5.8609,15.28,14.93,0.3123,106.96,-0.1004,-0.0291
"496","Sea Point","OISST",17.875,-33.875,142,8190,8195,8196,7,2014-12-11,2014-12-16,2014-12-17,-1.6354,-1.9406,0.1827,-11.4479,-0.6142,-0.9294,0.1832,-4.2996,16.1743,15.96,0.1943,113.22,-0.1381,-0.6298
"497","Sea Point","OISST",17.875,-33.875,143,8209,8209,8211,3,2014-12-30,2014-12-30,2015-01-01,-1.352,-1.6016,0.3688,-4.0561,-0.5148,-0.7502,0.3556,-1.5445,17.1233,16.85,0.39,51.37,-1.2662,-0.3732
"498","Sea Point","OISST",16.875,-33.375,125,7481,7482,7485,5,2013-01-01,2013-01-02,2013-01-05,-1.0434,-1.5382,0.4311,-5.217,-0.4502,-0.9421,0.4272,-2.2508,18.83,18.31,0.466,94.15,-0.4443,-0.2595
"499","Sea Point","OISST",16.875,-33.375,126,7507,7509,7520,14,2013-01-27,2013-01-29,2013-02-09,-1.5828,-2.2913,0.4007,-22.1594,-1.0054,-1.6995,0.3944,-14.0754,18.8143,18.08,0.4077,263.4,-0.5938,-0.1251
